PIT_NAME       ,IOP  ,DATE      ,TIME,  UTME,   UTMN, TYPE, TOP, BOT,    DNS_A,    DNS_B,       DNS_AVG,QC                                      
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 200, 190,      113,      112,         112.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 190, 180,      120,      119,         119.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 180, 170,      141,      144,         142.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 170, 160,      176,      168,         172.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 160, 150,      152,      148,         150.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 150, 140,      275,      275,         275.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 140, 130,      229,      243,         236.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 130, 120,      263,      260,         261.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 120, 110,      291,      275,         283.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 110, 100,      308,      315,         311.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C, 100,  90,      323,      328,         325.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  90,  80,      355,      346,         350.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  80,  70,      368,      385,         376.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  70,  60,      356,      382,         369.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  60,  50,      338,      337,         337.5,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  50,  40,      389,     -999,         389.0,"QC(000)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  40,  30,      389,     -999,         389.0,"QC(001)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  30,  20,      389,     -999,         389.0,"QC(001)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  20,  10,      389,     -999,         389.0,"QC(001)                                 "
rssp02         ,iop3 ,2003-02-25,1231,350693,4487866,    C,  10,   0,      389,     -999,         389.0,"QC(001)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 224, 214,       55,       56,          55.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 214, 204,       91,       83,          87.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 204, 194,       93,       97,          95.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 194, 184,      101,      100,         100.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 184, 174,      132,      136,         134.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 174, 164,      154,      152,         153.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 164, 154,      183,      160,         171.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 154, 144,      220,      211,         215.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 144, 134,      242,      238,         240.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 134, 124,      247,      241,         244.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 124, 114,      278,      268,         273.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 114, 104,      273,      272,         272.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C, 104,  94,      316,      306,         311.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  94,  84,      316,      286,         301.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  84,  74,      334,      341,         337.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  74,  64,      349,      361,         355.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  64,  54,      341,      337,         339.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  54,  44,      315,      317,         316.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  44,  34,      295,      316,         305.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  34,  24,      334,      364,         349.0,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  24,  14,      368,      343,         355.5,"QC(000)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,  14,   4,      368,      343,         355.5,"QC(001)                                 "
rssp06         ,iop3 ,2003-02-25,0934,351082,4488316,    C,   4,   0,      368,      343,         355.5,"QC(001)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 238, 228,       52,       49,          50.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 228, 218,       89,       88,          88.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 218, 208,      104,       97,         100.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 208, 198,      113,      109,         111.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 198, 188,      141,      139,         140.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 188, 178,      162,      168,         165.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 178, 168,      148,      152,         150.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 168, 158,      177,      166,         171.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 158, 148,      295,      244,         269.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 148, 138,      245,      255,         250.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 138, 128,      287,      287,         287.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 128, 118,      325,      344,         334.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 118, 108,      298,      330,         314.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C, 108,  98,      357,      354,         355.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  98,  88,      380,      327,         353.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  88,  78,      382,      365,         373.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  78,  68,      386,      391,         388.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  68,  58,      367,      361,         364.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  58,  48,      347,      353,         350.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  48,  38,      358,      343,         350.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  38,  28,      410,      396,         403.0,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  28,  18,      391,      382,         386.5,"QC(000)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,  18,   8,      391,      382,         386.5,"QC(001)                                 "
rssp07         ,iop3 ,2003-02-25,1145,350976,4487964,    C,   8,   0,      391,      382,         386.5,"QC(001)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 219, 209,       55,       59,          57.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 209, 199,       95,       89,          92.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 199, 189,      114,       91,         102.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 189, 179,      106,      110,         108.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 179, 169,      136,      153,         144.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 169, 159,      158,      166,         162.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 159, 149,      154,      152,         153.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 149, 139,      214,      176,         195.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 139, 129,      238,      235,         236.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 129, 119,      250,      251,         250.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 119, 109,      260,      273,         266.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C, 109,  99,      289,      280,         284.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  99,  89,      297,      299,         298.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  89,  79,      337,      330,         333.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  79,  69,      338,      346,         342.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  69,  59,      367,      345,         356.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  59,  49,      375,      382,         378.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  49,  39,      330,      321,         325.5,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  39,  29,      323,      333,         328.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  29,  19,      362,      364,         363.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,  19,   9,      377,      355,         366.0,"QC(000)                                 "
rssp08         ,iop3 ,2003-02-25,0916,351109,4487905,    C,   9,   0,      377,      355,         366.0,"QC(001)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 219, 209,       56,       67,          61.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 209, 199,       97,       94,          95.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 199, 189,       94,      100,          97.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 189, 179,      108,      118,         113.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 179, 169,      130,      138,         134.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 169, 159,      140,      144,         142.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 159, 149,      162,      157,         159.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 149, 139,      210,      189,         199.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 139, 129,      227,      220,         223.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 129, 119,      241,      267,         254.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 119, 109,      283,      274,         278.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C, 109,  99,      286,      302,         294.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  99,  89,      289,      302,         295.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  89,  79,      300,      303,         301.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  79,  69,      331,      336,         333.5,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  69,  59,      355,      329,         342.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  59,  49,      356,      358,         357.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  49,  39,      369,      369,         369.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  39,  29,      354,      364,         359.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  29,  19,      320,      320,         320.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,  19,   9,      321,      319,         320.0,"QC(000)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,   9,   2,      351,     -999,         351.0,"QC(003)                                 "
rssp09         ,iop3 ,2003-02-25,1056,350924,4487755,    C,   2,   0,      351,     -999,         351.0,"QC(001)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 217, 207,       73,       65,          69.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 207, 197,      106,       90,          98.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 197, 187,      110,      116,         113.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 187, 177,      108,      114,         111.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 177, 167,      142,      141,         141.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 167, 157,      152,      147,         149.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 157, 147,      156,      167,         161.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 147, 137,      204,      200,         202.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 137, 127,      229,      223,         226.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 127, 117,      248,      291,         269.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 117, 107,      263,      265,         264.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C, 107,  97,      296,      291,         293.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  97,  87,      310,      299,         304.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  87,  77,      331,      309,         320.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  77,  67,      352,      327,         339.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  67,  57,      374,      375,         374.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  57,  47,      381,      380,         380.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  47,  37,      385,      382,         383.5,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  37,  27,      330,      350,         340.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  27,  17,      330,      340,         335.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,  17,   7,      380,      350,         365.0,"QC(000)                                 "
rssp13         ,iop3 ,2003-02-25,0715,351434,4487910,    C,   7,   0,      380,      350,         365.0,"QC(001)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 220, 210,       69,       68,          68.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 210, 200,       96,      100,          98.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 200, 190,       88,       94,          91.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 190, 180,      101,      104,         102.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 180, 170,      141,      138,         139.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 170, 160,      141,      151,         146.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 160, 150,      150,      152,         151.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 150, 140,      181,      187,         184.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 140, 130,      221,      225,         223.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 130, 120,      250,      247,         248.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 120, 110,      258,      264,         261.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 110, 100,      285,      292,         288.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C, 100,  90,      298,      302,         300.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  90,  80,      311,      298,         304.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  80,  70,      346,      336,         341.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  70,  60,      353,      362,         357.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  60,  50,      381,      369,         375.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  50,  40,      346,      329,         337.5,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  40,  30,      280,      292,         286.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  30,  20,      331,      333,         332.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  20,  10,      359,      363,         361.0,"QC(000)                                 "
rssp14         ,iop3 ,2003-02-25,0745,351234,4488068,    C,  10,   0,      359,      363,         361.0,"QC(001)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 219, 209,       53,       55,          54.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 209, 199,      108,       96,         102.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 199, 189,      106,      110,         108.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 189, 179,      112,      109,         110.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 179, 169,      146,      136,         141.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 169, 159,      163,      147,         155.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 159, 149,      164,      177,         170.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 149, 139,      202,      193,         197.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 139, 129,      225,      225,         225.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 129, 119,      257,      264,         260.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 119, 109,      266,      251,         258.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C, 109,  99,      269,      260,         264.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  99,  89,      288,      305,         296.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  89,  79,      311,      309,         310.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  79,  69,      315,      333,         324.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  69,  59,      285,      289,         287.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  59,  49,      298,      312,         305.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  49,  39,      336,      347,         341.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  39,  29,      332,      328,         330.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  29,  19,      327,      321,         324.0,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,  19,   9,      331,      328,         329.5,"QC(000)                                 "
rwsp02         ,iop3 ,2003-02-25,0900,359780,4473494,    C,   9,   0,      347,     -999,         347.0,"QC(003)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C, 153, 143,       74,       75,          74.5,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C, 143, 133,       74,       98,          86.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C, 133, 123,      131,      124,         127.5,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C, 123, 113,      163,      139,         151.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C, 113, 103,      176,      176,         176.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C, 103,  93,      191,      205,         198.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  93,  83,      248,      239,         243.5,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  83,  73,      268,      274,         271.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  73,  63,      319,      278,         298.5,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  63,  53,      273,      273,         273.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  53,  43,      307,      311,         309.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  43,  33,      331,      291,         311.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  33,  23,      279,      291,         285.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  23,  13,      303,      295,         299.0,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,  13,   3,      328,      271,         299.5,"QC(000)                                 "
rwsp03         ,iop3 ,2003-02-25,1314,359766,4473654,    C,   3,   0,      328,      271,         299.5,"QC(001)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 279, 269,       61,       58,          59.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 269, 259,      112,      103,         107.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 259, 249,      109,      101,         105.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 249, 239,      156,      150,         153.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 239, 229,      145,      129,         137.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 229, 219,      146,      151,         148.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 219, 209,      159,      159,         159.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 209, 199,      150,      170,         160.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 199, 189,      196,      172,         184.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 189, 179,      230,      276,         253.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 179, 169,      329,      300,         314.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 169, 159,      306,      313,         309.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 159, 149,      338,      346,         342.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 149, 139,      384,      351,         367.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 139, 129,      356,      363,         359.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 129, 119,      359,      353,         356.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 119, 109,      365,      375,         370.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C, 109,  99,      385,      400,         392.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  99,  89,      389,      404,         396.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  89,  79,      391,      395,         393.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  79,  69,      389,      411,         400.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  69,  59,      361,      406,         383.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  59,  49,      383,      400,         391.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  49,  39,      395,      400,         397.5,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  39,  29,      410,      418,         414.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  29,  19,      423,      393,         408.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,  19,   9,      397,      433,         415.0,"QC(000)                                 "
rwsp07         ,iop3 ,2003-02-25,0926,360063,4473592,    C,   9,   0,      397,      433,         415.0,"QC(001)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 178, 168,      107,       94,         100.5,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 168, 158,      115,      115,         115.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 158, 148,      127,      131,         129.0,"QC(000)                                 "
rwsp09         ,iop3 ,2003-02-24,1230,360011,4473383,    C, 148, 138,      148,      136,         142.0,"QC(000)                                 "
